,Mouse,Amplitude,Day,TimeBin,Sleep,Proportion
697,Ca_EEG3-2,0.25mA,PreNeutral,12.0,wake,84.66666666666667
698,Ca_EEG3-2,0.25mA,PreNeutral,13.0,sleep,51.49999999999999
699,Ca_EEG3-2,0.25mA,PreNeutral,13.0,wake,48.5
700,Ca_EEG3-2,0.25mA,PreNeutral,14.0,sleep,49.833333333333336
701,Ca_EEG3-2,0.25mA,PreNeutral,14.0,wake,50.16666666666667
702,Ca_EEG3-2,0.25mA,PreNeutral,15.0,sleep,26.0
703,Ca_EEG3-2,0.25mA,PreNeutral,15.0,wake,74.0
704,Ca_EEG3-2,0.25mA,PreNeutral,16.0,sleep,70.5
705,Ca_EEG3-2,0.25mA,PreNeutral,16.0,wake,29.5
706,Ca_EEG3-2,0.25mA,PreNeutral,17.0,sleep,51.166666666666664
707,Ca_EEG3-2,0.25mA,PreNeutral,17.0,wake,48.833333333333336
708,Ca_EEG3-2,0.25mA,PreNeutral,18.0,sleep,55.66666666666667
709,Ca_EEG3-2,0.25mA,PreNeutral,18.0,wake,44.333333333333336
710,Ca_EEG3-2,0.25mA,PreNeutral,19.0,sleep,48.0
711,Ca_EEG3-2,0.25mA,PreNeutral,19.0,wake,52.0
712,Ca_EEG3-2,0.25mA,PreNeutral,20.0,sleep,21.166666666666668
713,Ca_EEG3-2,0.25mA,PreNeutral,20.0,wake,78.83333333333333
714,Ca_EEG3-2,0.25mA,PreNeutral,21.0,sleep,92.83333333333333
715,Ca_EEG3-2,0.25mA,PreNeutral,21.0,wake,7.166666666666667
716,Ca_EEG3-2,0.25mA,PreNeutral,22.0,sleep,91.5
717,Ca_EEG3-2,0.25mA,PreNeutral,22.0,wake,8.5
718,Ca_EEG3-2,0.25mA,PreNeutral,23.0,sleep,13.947990543735227
719,Ca_EEG3-2,0.25mA,PreNeutral,23.0,wake,86.05200945626478
720,Ca_EEG3-3,0.25mA,PostAversive,0.0,sleep,60.49999999999999
721,Ca_EEG3-3,0.25mA,PostAversive,0.0,wake,39.5
722,Ca_EEG3-3,0.25mA,PostAversive,1.0,sleep,78.83333333333334
723,Ca_EEG3-3,0.25mA,PostAversive,1.0,wake,21.166666666666668
724,Ca_EEG3-3,0.25mA,PostAversive,2.0,sleep,85.16666666666667
725,Ca_EEG3-3,0.25mA,PostAversive,2.0,wake,14.833333333333334
726,Ca_EEG3-3,0.25mA,PostAversive,3.0,sleep,78.0
727,Ca_EEG3-3,0.25mA,PostAversive,3.0,wake,22.0
728,Ca_EEG3-3,0.25mA,PostAversive,4.0,sleep,75.66666666666666
729,Ca_EEG3-3,0.25mA,PostAversive,4.0,wake,24.333333333333336
730,Ca_EEG3-3,0.25mA,PostAversive,5.0,sleep,91.16666666666667
731,Ca_EEG3-3,0.25mA,PostAversive,5.0,wake,8.833333333333334
732,Ca_EEG3-3,0.25mA,PostAversive,6.0,sleep,50.417362270450745
733,Ca_EEG3-3,0.25mA,PostAversive,6.0,wake,49.58263772954925
734,Ca_EEG3-3,0.25mA,PostAversive,7.0,sleep,60.5
735,Ca_EEG3-3,0.25mA,PostAversive,7.0,wake,39.5
736,Ca_EEG3-3,0.25mA,PostAversive,8.0,sleep,67.83333333333333
737,Ca_EEG3-3,0.25mA,PostAversive,8.0,wake,32.166666666666664
738,Ca_EEG3-3,0.25mA,PostAversive,9.0,sleep,37.5
739,Ca_EEG3-3,0.25mA,PostAversive,9.0,wake,62.5
740,Ca_EEG3-3,0.25mA,PostAversive,10.0,sleep,35.50000000000001
741,Ca_EEG3-3,0.25mA,PostAversive,10.0,wake,64.5
742,Ca_EEG3-3,0.25mA,PostAversive,11.0,sleep,17.833333333333336
743,Ca_EEG3-3,0.25mA,PostAversive,11.0,wake,82.16666666666667
744,Ca_EEG3-3,0.25mA,PostAversive,12.0,sleep,59.833333333333336
745,Ca_EEG3-3,0.25mA,PostAversive,12.0,wake,40.166666666666664
746,Ca_EEG3-3,0.25mA,PostAversive,13.0,sleep,47.33333333333333
747,Ca_EEG3-3,0.25mA,PostAversive,13.0,wake,52.666666666666664
748,Ca_EEG3-3,0.25mA,PostAversive,14.0,sleep,37.0
749,Ca_EEG3-3,0.25mA,PostAversive,14.0,wake,63.0
750,Ca_EEG3-3,0.25mA,PostAversive,15.0,sleep,55.83333333333333
751,Ca_EEG3-3,0.25mA,PostAversive,15.0,wake,44.166666666666664
752,Ca_EEG3-3,0.25mA,PostAversive,16.0,sleep,19.666666666666664
753,Ca_EEG3-3,0.25mA,PostAversive,16.0,wake,80.33333333333333
754,Ca_EEG3-3,0.25mA,PostAversive,17.0,sleep,38.666666666666664
755,Ca_EEG3-3,0.25mA,PostAversive,17.0,wake,61.33333333333333
756,Ca_EEG3-3,0.25mA,PostAversive,18.0,sleep,72.33333333333333
757,Ca_EEG3-3,0.25mA,PostAversive,18.0,wake,27.666666666666668
758,Ca_EEG3-3,0.25mA,PostAversive,19.0,sleep,52.33333333333333
759,Ca_EEG3-3,0.25mA,PostAversive,19.0,wake,47.66666666666667
760,Ca_EEG3-3,0.25mA,PostAversive,20.0,sleep,32.0
761,Ca_EEG3-3,0.25mA,PostAversive,20.0,wake,68.0
762,Ca_EEG3-3,0.25mA,PostAversive,21.0,sleep,81.83333333333333
763,Ca_EEG3-3,0.25mA,PostAversive,21.0,wake,18.166666666666668
764,Ca_EEG3-3,0.25mA,PostAversive,22.0,sleep,40.666666666666664
765,Ca_EEG3-3,0.25mA,PostAversive,22.0,wake,59.333333333333336
766,Ca_EEG3-3,0.25mA,PostAversive,23.0,sleep,59.20502092050209
767,Ca_EEG3-3,0.25mA,PostAversive,23.0,wake,40.79497907949791
768,Ca_EEG3-3,0.25mA,PostNeutral,0.0,sleep,75.5
769,Ca_EEG3-3,0.25mA,PostNeutral,0.0,wake,24.5
770,Ca_EEG3-3,0.25mA,PostNeutral,1.0,sleep,77.33333333333333
771,Ca_EEG3-3,0.25mA,PostNeutral,1.0,wake,22.666666666666664
772,Ca_EEG3-3,0.25mA,PostNeutral,2.0,sleep,92.0
773,Ca_EEG3-3,0.25mA,PostNeutral,2.0,wake,8.0
774,Ca_EEG3-3,0.25mA,PostNeutral,3.0,sleep,57.0
775,Ca_EEG3-3,0.25mA,PostNeutral,3.0,wake,43.0
776,Ca_EEG3-3,0.25mA,PostNeutral,4.0,sleep,96.16666666666667
777,Ca_EEG3-3,0.25mA,PostNeutral,4.0,wake,3.833333333333333
778,Ca_EEG3-3,0.25mA,PostNeutral,5.0,sleep,70.66666666666667
779,Ca_EEG3-3,0.25mA,PostNeutral,5.0,wake,29.333333333333332
780,Ca_EEG3-3,0.25mA,PostNeutral,6.0,sleep,75.66666666666666
781,Ca_EEG3-3,0.25mA,PostNeutral,6.0,wake,24.333333333333336
782,Ca_EEG3-3,0.25mA,PostNeutral,7.0,sleep,62.16666666666667
783,Ca_EEG3-3,0.25mA,PostNeutral,7.0,wake,37.833333333333336
784,Ca_EEG3-3,0.25mA,PostNeutral,8.0,sleep,67.83333333333333
785,Ca_EEG3-3,0.25mA,PostNeutral,8.0,wake,32.166666666666664
786,Ca_EEG3-3,0.25mA,PostNeutral,9.0,sleep,44.833333333333336
787,Ca_EEG3-3,0.25mA,PostNeutral,9.0,wake,55.166666666666664
788,Ca_EEG3-3,0.25mA,PostNeutral,10.0,sleep,26.833333333333332
789,Ca_EEG3-3,0.25mA,PostNeutral,10.0,wake,73.16666666666667
790,Ca_EEG3-3,0.25mA,PostNeutral,11.0,sleep,21.666666666666668
791,Ca_EEG3-3,0.25mA,PostNeutral,11.0,wake,78.33333333333333
792,Ca_EEG3-3,0.25mA,PostNeutral,12.0,sleep,20.0
793,Ca_EEG3-3,0.25mA,PostNeutral,12.0,wake,80.0
794,Ca_EEG3-3,0.25mA,PostNeutral,13.0,sleep,51.0
795,Ca_EEG3-3,0.25mA,PostNeutral,13.0,wake,49.0
796,Ca_EEG3-3,0.25mA,PostNeutral,14.0,sleep,41.33333333333333
797,Ca_EEG3-3,0.25mA,PostNeutral,14.0,wake,58.666666666666664
798,Ca_EEG3-3,0.25mA,PostNeutral,15.0,sleep,1.6666666666666667
799,Ca_EEG3-3,0.25mA,PostNeutral,15.0,wake,98.33333333333333
800,Ca_EEG3-3,0.25mA,PostNeutral,16.0,sleep,24.666666666666668
801,Ca_EEG3-3,0.25mA,PostNeutral,16.0,wake,75.33333333333333
802,Ca_EEG3-3,0.25mA,PostNeutral,17.0,sleep,75.5
803,Ca_EEG3-3,0.25mA,PostNeutral,17.0,wake,24.5
804,Ca_EEG3-3,0.25mA,PostNeutral,18.0,sleep,38.16666666666667
805,Ca_EEG3-3,0.25mA,PostNeutral,18.0,wake,61.83333333333333
806,Ca_EEG3-3,0.25mA,PostNeutral,19.0,sleep,62.333333333333336
807,Ca_EEG3-3,0.25mA,PostNeutral,19.0,wake,37.666666666666664
808,Ca_EEG3-3,0.25mA,PostNeutral,20.0,sleep,8.833333333333334
809,Ca_EEG3-3,0.25mA,PostNeutral,20.0,wake,91.16666666666666
810,Ca_EEG3-3,0.25mA,PostNeutral,21.0,sleep,64.83333333333334
811,Ca_EEG3-3,0.25mA,PostNeutral,21.0,wake,35.16666666666667
812,Ca_EEG3-3,0.25mA,PostNeutral,22.0,sleep,79.33333333333334
813,Ca_EEG3-3,0.25mA,PostNeutral,22.0,wake,20.666666666666668
814,Ca_EEG3-3,0.25mA,PostNeutral,23.0,sleep,77.0
815,Ca_EEG3-3,0.25mA,PostNeutral,23.0,wake,23.0
816,Ca_EEG3-3,0.25mA,PreNeutral,0.0,sleep,94.5
817,Ca_EEG3-3,0.25mA,PreNeutral,0.0,wake,5.5
818,Ca_EEG3-3,0.25mA,PreNeutral,1.0,sleep,82.33333333333333
819,Ca_EEG3-3,0.25mA,PreNeutral,1.0,wake,17.666666666666668
820,Ca_EEG3-3,0.25mA,PreNeutral,2.0,sleep,73.5
821,Ca_EEG3-3,0.25mA,PreNeutral,2.0,wake,26.5
822,Ca_EEG3-3,0.25mA,PreNeutral,3.0,sleep,72.43589743589743
823,Ca_EEG3-3,0.25mA,PreNeutral,3.0,wake,27.564102564102566
824,Ca_EEG3-3,0.25mA,PreNeutral,4.0,sleep,86.0
825,Ca_EEG3-3,0.25mA,PreNeutral,4.0,wake,14.000000000000002
826,Ca_EEG3-3,0.25mA,PreNeutral,5.0,sleep,78.83333333333334
827,Ca_EEG3-3,0.25mA,PreNeutral,5.0,wake,21.166666666666668
828,Ca_EEG3-3,0.25mA,PreNeutral,6.0,sleep,82.16666666666667
829,Ca_EEG3-3,0.25mA,PreNeutral,6.0,wake,17.833333333333336
830,Ca_EEG3-3,0.25mA,PreNeutral,7.0,sleep,56.333333333333336
831,Ca_EEG3-3,0.25mA,PreNeutral,7.0,wake,43.666666666666664
832,Ca_EEG3-3,0.25mA,PreNeutral,8.0,sleep,65.0
833,Ca_EEG3-3,0.25mA,PreNeutral,8.0,wake,35.0
834,Ca_EEG3-3,0.25mA,PreNeutral,9.0,sleep,33.166666666666664
835,Ca_EEG3-3,0.25mA,PreNeutral,9.0,wake,66.83333333333333
836,Ca_EEG3-3,0.25mA,PreNeutral,10.0,sleep,19.333333333333332
837,Ca_EEG3-3,0.25mA,PreNeutral,10.0,wake,80.66666666666666
838,Ca_EEG3-3,0.25mA,PreNeutral,11.0,sleep,54.16666666666667
839,Ca_EEG3-3,0.25mA,PreNeutral,11.0,wake,45.83333333333333
840,Ca_EEG3-3,0.25mA,PreNeutral,12.0,sleep,20.666666666666668
841,Ca_EEG3-3,0.25mA,PreNeutral,12.0,wake,79.33333333333333
842,Ca_EEG3-3,0.25mA,PreNeutral,13.0,sleep,29.333333333333336
843,Ca_EEG3-3,0.25mA,PreNeutral,13.0,wake,70.66666666666667
844,Ca_EEG3-3,0.25mA,PreNeutral,14.0,sleep,25.333333333333336
845,Ca_EEG3-3,0.25mA,PreNeutral,14.0,wake,74.66666666666667
846,Ca_EEG3-3,0.25mA,PreNeutral,15.0,sleep,55.83333333333333
847,Ca_EEG3-3,0.25mA,PreNeutral,15.0,wake,44.166666666666664
848,Ca_EEG3-3,0.25mA,PreNeutral,16.0,sleep,46.833333333333336
849,Ca_EEG3-3,0.25mA,PreNeutral,16.0,wake,53.166666666666664
850,Ca_EEG3-3,0.25mA,PreNeutral,17.0,sleep,29.666666666666664
851,Ca_EEG3-3,0.25mA,PreNeutral,17.0,wake,70.33333333333334
852,Ca_EEG3-3,0.25mA,PreNeutral,18.0,sleep,47.83333333333333
853,Ca_EEG3-3,0.25mA,PreNeutral,18.0,wake,52.166666666666664
854,Ca_EEG3-3,0.25mA,PreNeutral,19.0,sleep,6.0
855,Ca_EEG3-3,0.25mA,PreNeutral,19.0,wake,94.0
856,Ca_EEG3-3,0.25mA,PreNeutral,20.0,sleep,28.666666666666664
857,Ca_EEG3-3,0.25mA,PreNeutral,20.0,wake,71.33333333333334
858,Ca_EEG3-3,0.25mA,PreNeutral,21.0,sleep,70.16666666666667
859,Ca_EEG3-3,0.25mA,PreNeutral,21.0,wake,29.833333333333336
860,Ca_EEG3-3,0.25mA,PreNeutral,22.0,sleep,93.83333333333333
861,Ca_EEG3-3,0.25mA,PreNeutral,22.0,wake,6.166666666666667
862,Ca_EEG3-3,0.25mA,PreNeutral,23.0,sleep,39.11007025761124
863,Ca_EEG3-3,0.25mA,PreNeutral,23.0,wake,60.88992974238876
864,Ca_EEG3-4,0.25mA,PostAversive,0.0,sleep,50.666666666666664
865,Ca_EEG3-4,0.25mA,PostAversive,0.0,wake,49.333333333333336
866,Ca_EEG3-4,0.25mA,PostAversive,1.0,sleep,78.83333333333333
867,Ca_EEG3-4,0.25mA,PostAversive,1.0,wake,21.166666666666668
868,Ca_EEG3-4,0.25mA,PostAversive,2.0,sleep,50.5
869,Ca_EEG3-4,0.25mA,PostAversive,2.0,wake,49.5
870,Ca_EEG3-4,0.25mA,PostAversive,3.0,sleep,91.16666666666666
871,Ca_EEG3-4,0.25mA,PostAversive,3.0,wake,8.833333333333334
872,Ca_EEG3-4,0.25mA,PostAversive,4.0,sleep,94.33333333333334
873,Ca_EEG3-4,0.25mA,PostAversive,4.0,wake,5.666666666666666
874,Ca_EEG3-4,0.25mA,PostAversive,5.0,sleep,50.347222222222214
875,Ca_EEG3-4,0.25mA,PostAversive,5.0,wake,49.65277777777778
876,Ca_EEG3-4,0.25mA,PostAversive,6.0,sleep,89.48247078464107
877,Ca_EEG3-4,0.25mA,PostAversive,6.0,wake,10.51752921535893
878,Ca_EEG3-4,0.25mA,PostAversive,7.0,sleep,66.83333333333333
879,Ca_EEG3-4,0.25mA,PostAversive,7.0,wake,33.166666666666664
880,Ca_EEG3-4,0.25mA,PostAversive,8.0,sleep,57.5
881,Ca_EEG3-4,0.25mA,PostAversive,8.0,wake,42.5
882,Ca_EEG3-4,0.25mA,PostAversive,9.0,sleep,45.333333333333336
883,Ca_EEG3-4,0.25mA,PostAversive,9.0,wake,54.666666666666664
884,Ca_EEG3-4,0.25mA,PostAversive,10.0,sleep,16.833333333333332
885,Ca_EEG3-4,0.25mA,PostAversive,10.0,wake,83.16666666666667
886,Ca_EEG3-4,0.25mA,PostAversive,11.0,sleep,47.49999999999999
887,Ca_EEG3-4,0.25mA,PostAversive,11.0,wake,52.5
888,Ca_EEG3-4,0.25mA,PostAversive,12.0,sleep,41.66666666666667
889,Ca_EEG3-4,0.25mA,PostAversive,12.0,wake,58.333333333333336
890,Ca_EEG3-4,0.25mA,PostAversive,13.0,sleep,41.83333333333333
891,Ca_EEG3-4,0.25mA,PostAversive,13.0,wake,58.166666666666664
892,Ca_EEG3-4,0.25mA,PostAversive,14.0,sleep,22.166666666666668
893,Ca_EEG3-4,0.25mA,PostAversive,14.0,wake,77.83333333333333
894,Ca_EEG3-4,0.25mA,PostAversive,15.0,sleep,0.0
895,Ca_EEG3-4,0.25mA,PostAversive,15.0,wake,100.0
896,Ca_EEG3-4,0.25mA,PostAversive,16.0,sleep,53.5
897,Ca_EEG3-4,0.25mA,PostAversive,16.0,wake,46.5
898,Ca_EEG3-4,0.25mA,PostAversive,17.0,sleep,44.666666666666664
899,Ca_EEG3-4,0.25mA,PostAversive,17.0,wake,55.333333333333336
900,Ca_EEG3-4,0.25mA,PostAversive,18.0,sleep,66.83333333333333
901,Ca_EEG3-4,0.25mA,PostAversive,18.0,wake,33.166666666666664
902,Ca_EEG3-4,0.25mA,PostAversive,19.0,sleep,45.833333333333336
903,Ca_EEG3-4,0.25mA,PostAversive,19.0,wake,54.166666666666664
904,Ca_EEG3-4,0.25mA,PostAversive,20.0,sleep,36.5
905,Ca_EEG3-4,0.25mA,PostAversive,20.0,wake,63.5
906,Ca_EEG3-4,0.25mA,PostAversive,21.0,sleep,60.166666666666664
907,Ca_EEG3-4,0.25mA,PostAversive,21.0,wake,39.83333333333333
908,Ca_EEG3-4,0.25mA,PostAversive,22.0,sleep,36.5
909,Ca_EEG3-4,0.25mA,PostAversive,22.0,wake,63.5
910,Ca_EEG3-4,0.25mA,PostAversive,23.0,sleep,42.38683127572016
911,Ca_EEG3-4,0.25mA,PostAversive,23.0,wake,57.61316872427984
912,Ca_EEG3-4,0.25mA,PostNeutral,0.0,sleep,24.514991181657848
913,Ca_EEG3-4,0.25mA,PostNeutral,0.0,wake,75.48500881834215
914,Ca_EEG3-4,0.25mA,PostNeutral,1.0,sleep,55.16666666666667
915,Ca_EEG3-4,0.25mA,PostNeutral,1.0,wake,44.83333333333333
916,Ca_EEG3-4,0.25mA,PostNeutral,2.0,sleep,43.0
917,Ca_EEG3-4,0.25mA,PostNeutral,2.0,wake,56.99999999999999
918,Ca_EEG3-4,0.25mA,PostNeutral,3.0,sleep,78.0
919,Ca_EEG3-4,0.25mA,PostNeutral,3.0,wake,22.0
920,Ca_EEG3-4,0.25mA,PostNeutral,4.0,sleep,65.0
921,Ca_EEG3-4,0.25mA,PostNeutral,4.0,wake,35.0
922,Ca_EEG3-4,0.25mA,PostNeutral,5.0,sleep,74.33333333333333
923,Ca_EEG3-4,0.25mA,PostNeutral,5.0,wake,25.666666666666664
924,Ca_EEG3-4,0.25mA,PostNeutral,6.0,sleep,76.16666666666667
925,Ca_EEG3-4,0.25mA,PostNeutral,6.0,wake,23.833333333333336
926,Ca_EEG3-4,0.25mA,PostNeutral,7.0,sleep,42.666666666666664
927,Ca_EEG3-4,0.25mA,PostNeutral,7.0,wake,57.333333333333336
928,Ca_EEG3-4,0.25mA,PostNeutral,8.0,sleep,66.33333333333333
929,Ca_EEG3-4,0.25mA,PostNeutral,8.0,wake,33.666666666666664
930,Ca_EEG3-4,0.25mA,PostNeutral,9.0,sleep,16.666666666666668
931,Ca_EEG3-4,0.25mA,PostNeutral,9.0,wake,83.33333333333334
932,Ca_EEG3-4,0.25mA,PostNeutral,10.0,sleep,22.166666666666668
933,Ca_EEG3-4,0.25mA,PostNeutral,10.0,wake,77.83333333333333
934,Ca_EEG3-4,0.25mA,PostNeutral,11.0,sleep,15.166666666666666
935,Ca_EEG3-4,0.25mA,PostNeutral,11.0,wake,84.83333333333334
936,Ca_EEG3-4,0.25mA,PostNeutral,12.0,sleep,41.0
937,Ca_EEG3-4,0.25mA,PostNeutral,12.0,wake,59.0
938,Ca_EEG3-4,0.25mA,PostNeutral,13.0,sleep,25.33557046979866
939,Ca_EEG3-4,0.25mA,PostNeutral,13.0,wake,74.66442953020133
940,Ca_EEG3-4,0.25mA,PostNeutral,14.0,sleep,13.333333333333334
941,Ca_EEG3-4,0.25mA,PostNeutral,14.0,wake,86.66666666666667
942,Ca_EEG3-4,0.25mA,PostNeutral,15.0,sleep,31.333333333333332
943,Ca_EEG3-4,0.25mA,PostNeutral,15.0,wake,68.66666666666667
944,Ca_EEG3-4,0.25mA,PostNeutral,16.0,sleep,33.0
945,Ca_EEG3-4,0.25mA,PostNeutral,16.0,wake,67.0
946,Ca_EEG3-4,0.25mA,PostNeutral,17.0,sleep,17.666666666666664
947,Ca_EEG3-4,0.25mA,PostNeutral,17.0,wake,82.33333333333334
948,Ca_EEG3-4,0.25mA,PostNeutral,18.0,sleep,48.833333333333336
949,Ca_EEG3-4,0.25mA,PostNeutral,18.0,wake,51.16666666666667
950,Ca_EEG3-4,0.25mA,PostNeutral,19.0,sleep,27.086882453151617
951,Ca_EEG3-4,0.25mA,PostNeutral,19.0,wake,72.91311754684838
952,Ca_EEG3-4,0.25mA,PostNeutral,20.0,sleep,5.333333333333334
953,Ca_EEG3-4,0.25mA,PostNeutral,20.0,wake,94.66666666666667
954,Ca_EEG3-4,0.25mA,PostNeutral,21.0,sleep,46.666666666666664
955,Ca_EEG3-4,0.25mA,PostNeutral,21.0,wake,53.333333333333336
956,Ca_EEG3-4,0.25mA,PostNeutral,22.0,sleep,76.5
957,Ca_EEG3-4,0.25mA,PostNeutral,22.0,wake,23.5
958,Ca_EEG3-4,0.25mA,PostNeutral,23.0,sleep,74.0
959,Ca_EEG3-4,0.25mA,PostNeutral,23.0,wake,26.0
960,Ca_EEG3-4,0.25mA,PreNeutral,0.0,sleep,56.333333333333336
961,Ca_EEG3-4,0.25mA,PreNeutral,0.0,wake,43.666666666666664
962,Ca_EEG3-4,0.25mA,PreNeutral,1.0,sleep,87.33333333333333
963,Ca_EEG3-4,0.25mA,PreNeutral,1.0,wake,12.666666666666668
964,Ca_EEG3-4,0.25mA,PreNeutral,2.0,sleep,35.333333333333336
965,Ca_EEG3-4,0.25mA,PreNeutral,2.0,wake,64.66666666666666
966,Ca_EEG3-4,0.25mA,PreNeutral,3.0,sleep,84.0
967,Ca_EEG3-4,0.25mA,PreNeutral,3.0,wake,16.0
968,Ca_EEG3-4,0.25mA,PreNeutral,4.0,sleep,76.5
969,Ca_EEG3-4,0.25mA,PreNeutral,4.0,wake,23.5
970,Ca_EEG3-4,0.25mA,PreNeutral,5.0,sleep,73.83333333333334
971,Ca_EEG3-4,0.25mA,PreNeutral,5.0,wake,26.166666666666664
972,Ca_EEG3-4,0.25mA,PreNeutral,6.0,sleep,39.333333333333336
973,Ca_EEG3-4,0.25mA,PreNeutral,6.0,wake,60.66666666666667
974,Ca_EEG3-4,0.25mA,PreNeutral,7.0,sleep,75.16666666666666
975,Ca_EEG3-4,0.25mA,PreNeutral,7.0,wake,24.833333333333332
976,Ca_EEG3-4,0.25mA,PreNeutral,8.0,sleep,45.666666666666664
977,Ca_EEG3-4,0.25mA,PreNeutral,8.0,wake,54.333333333333336
978,Ca_EEG3-4,0.25mA,PreNeutral,9.0,sleep,28.0
979,Ca_EEG3-4,0.25mA,PreNeutral,9.0,wake,72.0
980,Ca_EEG3-4,0.25mA,PreNeutral,10.0,sleep,35.833333333333336
981,Ca_EEG3-4,0.25mA,PreNeutral,10.0,wake,64.16666666666667
982,Ca_EEG3-4,0.25mA,PreNeutral,11.0,sleep,6.166666666666666
983,Ca_EEG3-4,0.25mA,PreNeutral,11.0,wake,93.83333333333333
984,Ca_EEG3-4,0.25mA,PreNeutral,12.0,sleep,1.5
985,Ca_EEG3-4,0.25mA,PreNeutral,12.0,wake,98.5
986,Ca_EEG3-4,0.25mA,PreNeutral,13.0,sleep,31.333333333333336
987,Ca_EEG3-4,0.25mA,PreNeutral,13.0,wake,68.66666666666667
988,Ca_EEG3-4,0.25mA,PreNeutral,14.0,sleep,0.0
989,Ca_EEG3-4,0.25mA,PreNeutral,14.0,wake,100.0
990,Ca_EEG3-4,0.25mA,PreNeutral,15.0,sleep,40.06908462867012
991,Ca_EEG3-4,0.25mA,PreNeutral,15.0,wake,59.930915371329874
992,Ca_EEG3-4,0.25mA,PreNeutral,16.0,sleep,49.66666666666667
993,Ca_EEG3-4,0.25mA,PreNeutral,16.0,wake,50.33333333333333
994,Ca_EEG3-4,0.25mA,PreNeutral,17.0,sleep,59.0
995,Ca_EEG3-4,0.25mA,PreNeutral,17.0,wake,41.0
996,Ca_EEG3-4,0.25mA,PreNeutral,18.0,sleep,53.666666666666664
997,Ca_EEG3-4,0.25mA,PreNeutral,18.0,wake,46.33333333333333
998,Ca_EEG3-4,0.25mA,PreNeutral,19.0,sleep,71.1111111111111
999,Ca_EEG3-4,0.25mA,PreNeutral,19.0,wake,28.888888888888886
1000,Ca_EEG3-4,0.25mA,PreNeutral,20.0,sleep,0.8333333333333334
1001,Ca_EEG3-4,0.25mA,PreNeutral,20.0,wake,99.16666666666667
1002,Ca_EEG3-4,0.25mA,PreNeutral,21.0,sleep,0.0
1003,Ca_EEG3-4,0.25mA,PreNeutral,21.0,wake,100.0
1004,Ca_EEG3-4,0.25mA,PreNeutral,22.0,sleep,57.0
1005,Ca_EEG3-4,0.25mA,PreNeutral,22.0,wake,43.0
1006,Ca_EEG3-4,0.25mA,PreNeutral,23.0,sleep,79.28571428571429
1007,Ca_EEG3-4,0.25mA,PreNeutral,23.0,wake,20.714285714285715
1008,Ca_EEG_Pilot1,1.5mA,PostAversive,0.0,sleep,60.50000000000001
1009,Ca_EEG_Pilot1,1.5mA,PostAversive,0.0,wake,39.5
1010,Ca_EEG_Pilot1,1.5mA,PostAversive,1.0,sleep,91.0
1011,Ca_EEG_Pilot1,1.5mA,PostAversive,1.0,wake,9.0
1012,Ca_EEG_Pilot1,1.5mA,PostAversive,2.0,sleep,63.5
1013,Ca_EEG_Pilot1,1.5mA,PostAversive,2.0,wake,36.5
1014,Ca_EEG_Pilot1,1.5mA,PostAversive,3.0,sleep,58.833333333333336
1015,Ca_EEG_Pilot1,1.5mA,PostAversive,3.0,wake,41.16666666666667
1016,Ca_EEG_Pilot1,1.5mA,PostAversive,4.0,sleep,79.0
1017,Ca_EEG_Pilot1,1.5mA,PostAversive,4.0,wake,21.0
1018,Ca_EEG_Pilot1,1.5mA,PostAversive,5.0,sleep,60.16666666666667
1019,Ca_EEG_Pilot1,1.5mA,PostAversive,5.0,wake,39.83333333333333
1020,Ca_EEG_Pilot1,1.5mA,PostAversive,6.0,sleep,65.66666666666667
1021,Ca_EEG_Pilot1,1.5mA,PostAversive,6.0,wake,34.333333333333336
1022,Ca_EEG_Pilot1,1.5mA,PostAversive,7.0,sleep,14.0
1023,Ca_EEG_Pilot1,1.5mA,PostAversive,7.0,wake,86.0
1024,Ca_EEG_Pilot1,1.5mA,PostAversive,8.0,sleep,15.5
1025,Ca_EEG_Pilot1,1.5mA,PostAversive,8.0,wake,84.5
1026,Ca_EEG_Pilot1,1.5mA,PostAversive,9.0,sleep,34.16666666666667
1027,Ca_EEG_Pilot1,1.5mA,PostAversive,9.0,wake,65.83333333333333
1028,Ca_EEG_Pilot1,1.5mA,PostAversive,10.0,sleep,42.904841402337226
1029,Ca_EEG_Pilot1,1.5mA,PostAversive,10.0,wake,57.095158597662774
1030,Ca_EEG_Pilot1,1.5mA,PostAversive,11.0,sleep,54.54545454545455
1031,Ca_EEG_Pilot1,1.5mA,PostAversive,11.0,wake,45.45454545454545
1032,Ca_EEG_Pilot1,1.5mA,PostAversive,12.0,sleep,0.0
1033,Ca_EEG_Pilot1,1.5mA,PostAversive,12.0,wake,100.0
1034,Ca_EEG_Pilot1,1.5mA,PostAversive,13.0,sleep,36.333333333333336
1035,Ca_EEG_Pilot1,1.5mA,PostAversive,13.0,wake,63.66666666666667
1036,Ca_EEG_Pilot1,1.5mA,PostAversive,14.0,sleep,64.83333333333333
1037,Ca_EEG_Pilot1,1.5mA,PostAversive,14.0,wake,35.16666666666667
1038,Ca_EEG_Pilot1,1.5mA,PostAversive,15.0,sleep,60.83333333333333
1039,Ca_EEG_Pilot1,1.5mA,PostAversive,15.0,wake,39.166666666666664
1040,Ca_EEG_Pilot1,1.5mA,PostAversive,16.0,sleep,45.166666666666664
1041,Ca_EEG_Pilot1,1.5mA,PostAversive,16.0,wake,54.833333333333336
