,Mouse,Amplitude,Day,TimeBin,Sleep,Proportion
686,Ca_EEG3-2,0.25mA,PreNeutral,0.5833333333333334,sleep,70.0
687,Ca_EEG3-2,0.25mA,PreNeutral,0.5833333333333334,wake,30.0
688,Ca_EEG3-2,0.25mA,PreNeutral,0.6666666666666666,sleep,88.0
689,Ca_EEG3-2,0.25mA,PreNeutral,0.6666666666666666,wake,12.0
690,Ca_EEG3-2,0.25mA,PreNeutral,0.75,sleep,86.0
691,Ca_EEG3-2,0.25mA,PreNeutral,0.75,wake,14.000000000000002
692,Ca_EEG3-2,0.25mA,PreNeutral,0.8333333333333334,sleep,82.0
693,Ca_EEG3-2,0.25mA,PreNeutral,0.8333333333333334,wake,18.0
694,Ca_EEG3-2,0.25mA,PreNeutral,0.9166666666666666,sleep,74.0
695,Ca_EEG3-2,0.25mA,PreNeutral,0.9166666666666666,wake,26.0
696,Ca_EEG3-2,0.25mA,PreNeutral,1.0,sleep,90.0
697,Ca_EEG3-2,0.25mA,PreNeutral,1.0,wake,10.0
698,Ca_EEG3-2,0.25mA,PreNeutral,1.0833333333333333,sleep,80.0
699,Ca_EEG3-2,0.25mA,PreNeutral,1.0833333333333333,wake,20.0
700,Ca_EEG3-2,0.25mA,PreNeutral,1.1666666666666667,sleep,94.0
701,Ca_EEG3-2,0.25mA,PreNeutral,1.1666666666666667,wake,6.0
702,Ca_EEG3-2,0.25mA,PreNeutral,1.25,sleep,100.0
703,Ca_EEG3-2,0.25mA,PreNeutral,1.25,wake,0.0
704,Ca_EEG3-2,0.25mA,PreNeutral,1.3333333333333333,sleep,98.0
705,Ca_EEG3-2,0.25mA,PreNeutral,1.3333333333333333,wake,2.0
706,Ca_EEG3-2,0.25mA,PreNeutral,1.4166666666666667,sleep,96.0
707,Ca_EEG3-2,0.25mA,PreNeutral,1.4166666666666667,wake,4.0
708,Ca_EEG3-2,0.25mA,PreNeutral,1.5,sleep,98.0
709,Ca_EEG3-2,0.25mA,PreNeutral,1.5,wake,2.0
710,Ca_EEG3-2,0.25mA,PreNeutral,1.5833333333333333,sleep,98.0
711,Ca_EEG3-2,0.25mA,PreNeutral,1.5833333333333333,wake,2.0
712,Ca_EEG3-2,0.25mA,PreNeutral,1.6666666666666667,sleep,92.0
713,Ca_EEG3-2,0.25mA,PreNeutral,1.6666666666666667,wake,8.0
714,Ca_EEG3-2,0.25mA,PreNeutral,1.75,sleep,88.0
715,Ca_EEG3-2,0.25mA,PreNeutral,1.75,wake,12.0
716,Ca_EEG3-2,0.25mA,PreNeutral,1.8333333333333333,sleep,90.0
717,Ca_EEG3-2,0.25mA,PreNeutral,1.8333333333333333,wake,10.0
718,Ca_EEG3-2,0.25mA,PreNeutral,1.9166666666666667,sleep,98.0
719,Ca_EEG3-2,0.25mA,PreNeutral,1.9166666666666667,wake,2.0
720,Ca_EEG3-3,0.25mA,PostAversive,0.0,sleep,0.0
721,Ca_EEG3-3,0.25mA,PostAversive,0.0,wake,100.0
722,Ca_EEG3-3,0.25mA,PostAversive,0.08333333333333333,sleep,20.0
723,Ca_EEG3-3,0.25mA,PostAversive,0.08333333333333333,wake,80.0
724,Ca_EEG3-3,0.25mA,PostAversive,0.16666666666666666,sleep,0.0
725,Ca_EEG3-3,0.25mA,PostAversive,0.16666666666666666,wake,100.0
726,Ca_EEG3-3,0.25mA,PostAversive,0.25,sleep,64.0
727,Ca_EEG3-3,0.25mA,PostAversive,0.25,wake,36.0
728,Ca_EEG3-3,0.25mA,PostAversive,0.3333333333333333,sleep,94.0
729,Ca_EEG3-3,0.25mA,PostAversive,0.3333333333333333,wake,6.0
730,Ca_EEG3-3,0.25mA,PostAversive,0.4166666666666667,sleep,94.0
731,Ca_EEG3-3,0.25mA,PostAversive,0.4166666666666667,wake,6.0
732,Ca_EEG3-3,0.25mA,PostAversive,0.5,sleep,76.0
733,Ca_EEG3-3,0.25mA,PostAversive,0.5,wake,24.0
734,Ca_EEG3-3,0.25mA,PostAversive,0.5833333333333334,sleep,88.0
735,Ca_EEG3-3,0.25mA,PostAversive,0.5833333333333334,wake,12.0
736,Ca_EEG3-3,0.25mA,PostAversive,0.6666666666666666,sleep,86.0
737,Ca_EEG3-3,0.25mA,PostAversive,0.6666666666666666,wake,14.000000000000002
738,Ca_EEG3-3,0.25mA,PostAversive,0.75,sleep,82.0
739,Ca_EEG3-3,0.25mA,PostAversive,0.75,wake,18.0
740,Ca_EEG3-3,0.25mA,PostAversive,0.8333333333333334,sleep,90.0
741,Ca_EEG3-3,0.25mA,PostAversive,0.8333333333333334,wake,10.0
742,Ca_EEG3-3,0.25mA,PostAversive,0.9166666666666666,sleep,32.0
743,Ca_EEG3-3,0.25mA,PostAversive,0.9166666666666666,wake,68.0
744,Ca_EEG3-3,0.25mA,PostAversive,1.0,sleep,98.0
745,Ca_EEG3-3,0.25mA,PostAversive,1.0,wake,2.0
746,Ca_EEG3-3,0.25mA,PostAversive,1.0833333333333333,sleep,80.0
747,Ca_EEG3-3,0.25mA,PostAversive,1.0833333333333333,wake,20.0
748,Ca_EEG3-3,0.25mA,PostAversive,1.1666666666666667,sleep,6.0
749,Ca_EEG3-3,0.25mA,PostAversive,1.1666666666666667,wake,94.0
750,Ca_EEG3-3,0.25mA,PostAversive,1.25,sleep,4.0
751,Ca_EEG3-3,0.25mA,PostAversive,1.25,wake,96.0
752,Ca_EEG3-3,0.25mA,PostAversive,1.3333333333333333,sleep,90.0
753,Ca_EEG3-3,0.25mA,PostAversive,1.3333333333333333,wake,10.0
754,Ca_EEG3-3,0.25mA,PostAversive,1.4166666666666667,sleep,100.0
755,Ca_EEG3-3,0.25mA,PostAversive,1.4166666666666667,wake,0.0
756,Ca_EEG3-3,0.25mA,PostAversive,1.5,sleep,100.0
757,Ca_EEG3-3,0.25mA,PostAversive,1.5,wake,0.0
758,Ca_EEG3-3,0.25mA,PostAversive,1.5833333333333333,sleep,88.0
759,Ca_EEG3-3,0.25mA,PostAversive,1.5833333333333333,wake,12.0
760,Ca_EEG3-3,0.25mA,PostAversive,1.6666666666666667,sleep,96.0
761,Ca_EEG3-3,0.25mA,PostAversive,1.6666666666666667,wake,4.0
762,Ca_EEG3-3,0.25mA,PostAversive,1.75,sleep,94.0
763,Ca_EEG3-3,0.25mA,PostAversive,1.75,wake,6.0
764,Ca_EEG3-3,0.25mA,PostAversive,1.8333333333333333,sleep,98.0
765,Ca_EEG3-3,0.25mA,PostAversive,1.8333333333333333,wake,2.0
766,Ca_EEG3-3,0.25mA,PostAversive,1.9166666666666667,sleep,92.0
767,Ca_EEG3-3,0.25mA,PostAversive,1.9166666666666667,wake,8.0
768,Ca_EEG3-3,0.25mA,PostNeutral,0.0,sleep,0.0
769,Ca_EEG3-3,0.25mA,PostNeutral,0.0,wake,100.0
770,Ca_EEG3-3,0.25mA,PostNeutral,0.08333333333333333,sleep,0.0
771,Ca_EEG3-3,0.25mA,PostNeutral,0.08333333333333333,wake,100.0
772,Ca_EEG3-3,0.25mA,PostNeutral,0.16666666666666666,sleep,70.0
773,Ca_EEG3-3,0.25mA,PostNeutral,0.16666666666666666,wake,30.0
774,Ca_EEG3-3,0.25mA,PostNeutral,0.25,sleep,96.0
775,Ca_EEG3-3,0.25mA,PostNeutral,0.25,wake,4.0
776,Ca_EEG3-3,0.25mA,PostNeutral,0.3333333333333333,sleep,98.0
777,Ca_EEG3-3,0.25mA,PostNeutral,0.3333333333333333,wake,2.0
778,Ca_EEG3-3,0.25mA,PostNeutral,0.4166666666666667,sleep,88.0
779,Ca_EEG3-3,0.25mA,PostNeutral,0.4166666666666667,wake,12.0
780,Ca_EEG3-3,0.25mA,PostNeutral,0.5,sleep,92.0
781,Ca_EEG3-3,0.25mA,PostNeutral,0.5,wake,8.0
782,Ca_EEG3-3,0.25mA,PostNeutral,0.5833333333333334,sleep,90.0
783,Ca_EEG3-3,0.25mA,PostNeutral,0.5833333333333334,wake,10.0
784,Ca_EEG3-3,0.25mA,PostNeutral,0.6666666666666666,sleep,90.0
785,Ca_EEG3-3,0.25mA,PostNeutral,0.6666666666666666,wake,10.0
786,Ca_EEG3-3,0.25mA,PostNeutral,0.75,sleep,96.0
787,Ca_EEG3-3,0.25mA,PostNeutral,0.75,wake,4.0
788,Ca_EEG3-3,0.25mA,PostNeutral,0.8333333333333334,sleep,90.0
789,Ca_EEG3-3,0.25mA,PostNeutral,0.8333333333333334,wake,10.0
790,Ca_EEG3-3,0.25mA,PostNeutral,0.9166666666666666,sleep,96.0
791,Ca_EEG3-3,0.25mA,PostNeutral,0.9166666666666666,wake,4.0
792,Ca_EEG3-3,0.25mA,PostNeutral,1.0,sleep,88.0
793,Ca_EEG3-3,0.25mA,PostNeutral,1.0,wake,12.0
794,Ca_EEG3-3,0.25mA,PostNeutral,1.0833333333333333,sleep,92.0
795,Ca_EEG3-3,0.25mA,PostNeutral,1.0833333333333333,wake,8.0
796,Ca_EEG3-3,0.25mA,PostNeutral,1.1666666666666667,sleep,94.0
797,Ca_EEG3-3,0.25mA,PostNeutral,1.1666666666666667,wake,6.0
798,Ca_EEG3-3,0.25mA,PostNeutral,1.25,sleep,94.0
799,Ca_EEG3-3,0.25mA,PostNeutral,1.25,wake,6.0
800,Ca_EEG3-3,0.25mA,PostNeutral,1.3333333333333333,sleep,94.0
801,Ca_EEG3-3,0.25mA,PostNeutral,1.3333333333333333,wake,6.0
802,Ca_EEG3-3,0.25mA,PostNeutral,1.4166666666666667,sleep,80.0
803,Ca_EEG3-3,0.25mA,PostNeutral,1.4166666666666667,wake,20.0
804,Ca_EEG3-3,0.25mA,PostNeutral,1.5,sleep,92.0
805,Ca_EEG3-3,0.25mA,PostNeutral,1.5,wake,8.0
806,Ca_EEG3-3,0.25mA,PostNeutral,1.5833333333333333,sleep,90.0
807,Ca_EEG3-3,0.25mA,PostNeutral,1.5833333333333333,wake,10.0
808,Ca_EEG3-3,0.25mA,PostNeutral,1.6666666666666667,sleep,90.0
809,Ca_EEG3-3,0.25mA,PostNeutral,1.6666666666666667,wake,10.0
810,Ca_EEG3-3,0.25mA,PostNeutral,1.75,sleep,80.0
811,Ca_EEG3-3,0.25mA,PostNeutral,1.75,wake,20.0
812,Ca_EEG3-3,0.25mA,PostNeutral,1.8333333333333333,sleep,34.0
813,Ca_EEG3-3,0.25mA,PostNeutral,1.8333333333333333,wake,66.0
814,Ca_EEG3-3,0.25mA,PostNeutral,1.9166666666666667,sleep,0.0
815,Ca_EEG3-3,0.25mA,PostNeutral,1.9166666666666667,wake,100.0
816,Ca_EEG3-3,0.25mA,PreNeutral,0.0,sleep,96.0
817,Ca_EEG3-3,0.25mA,PreNeutral,0.0,wake,4.0
818,Ca_EEG3-3,0.25mA,PreNeutral,0.08333333333333333,sleep,92.0
819,Ca_EEG3-3,0.25mA,PreNeutral,0.08333333333333333,wake,8.0
820,Ca_EEG3-3,0.25mA,PreNeutral,0.16666666666666666,sleep,94.0
821,Ca_EEG3-3,0.25mA,PreNeutral,0.16666666666666666,wake,6.0
822,Ca_EEG3-3,0.25mA,PreNeutral,0.25,sleep,96.0
823,Ca_EEG3-3,0.25mA,PreNeutral,0.25,wake,4.0
824,Ca_EEG3-3,0.25mA,PreNeutral,0.3333333333333333,sleep,92.0
825,Ca_EEG3-3,0.25mA,PreNeutral,0.3333333333333333,wake,8.0
826,Ca_EEG3-3,0.25mA,PreNeutral,0.4166666666666667,sleep,98.0
827,Ca_EEG3-3,0.25mA,PreNeutral,0.4166666666666667,wake,2.0
828,Ca_EEG3-3,0.25mA,PreNeutral,0.5,sleep,96.0
829,Ca_EEG3-3,0.25mA,PreNeutral,0.5,wake,4.0
830,Ca_EEG3-3,0.25mA,PreNeutral,0.5833333333333334,sleep,96.0
831,Ca_EEG3-3,0.25mA,PreNeutral,0.5833333333333334,wake,4.0
832,Ca_EEG3-3,0.25mA,PreNeutral,0.6666666666666666,sleep,84.0
833,Ca_EEG3-3,0.25mA,PreNeutral,0.6666666666666666,wake,16.0
834,Ca_EEG3-3,0.25mA,PreNeutral,0.75,sleep,100.0
835,Ca_EEG3-3,0.25mA,PreNeutral,0.75,wake,0.0
836,Ca_EEG3-3,0.25mA,PreNeutral,0.8333333333333334,sleep,96.0
837,Ca_EEG3-3,0.25mA,PreNeutral,0.8333333333333334,wake,4.0
838,Ca_EEG3-3,0.25mA,PreNeutral,0.9166666666666666,sleep,94.0
839,Ca_EEG3-3,0.25mA,PreNeutral,0.9166666666666666,wake,6.0
840,Ca_EEG3-3,0.25mA,PreNeutral,1.0,sleep,96.0
841,Ca_EEG3-3,0.25mA,PreNeutral,1.0,wake,4.0
842,Ca_EEG3-3,0.25mA,PreNeutral,1.0833333333333333,sleep,94.0
843,Ca_EEG3-3,0.25mA,PreNeutral,1.0833333333333333,wake,6.0
844,Ca_EEG3-3,0.25mA,PreNeutral,1.1666666666666667,sleep,100.0
845,Ca_EEG3-3,0.25mA,PreNeutral,1.1666666666666667,wake,0.0
846,Ca_EEG3-3,0.25mA,PreNeutral,1.25,sleep,92.0
847,Ca_EEG3-3,0.25mA,PreNeutral,1.25,wake,8.0
848,Ca_EEG3-3,0.25mA,PreNeutral,1.3333333333333333,sleep,98.0
849,Ca_EEG3-3,0.25mA,PreNeutral,1.3333333333333333,wake,2.0
850,Ca_EEG3-3,0.25mA,PreNeutral,1.4166666666666667,sleep,92.0
851,Ca_EEG3-3,0.25mA,PreNeutral,1.4166666666666667,wake,8.0
852,Ca_EEG3-3,0.25mA,PreNeutral,1.5,sleep,58.0
853,Ca_EEG3-3,0.25mA,PreNeutral,1.5,wake,42.0
854,Ca_EEG3-3,0.25mA,PreNeutral,1.5833333333333333,sleep,0.0
855,Ca_EEG3-3,0.25mA,PreNeutral,1.5833333333333333,wake,100.0
856,Ca_EEG3-3,0.25mA,PreNeutral,1.6666666666666667,sleep,72.0
857,Ca_EEG3-3,0.25mA,PreNeutral,1.6666666666666667,wake,28.000000000000004
858,Ca_EEG3-3,0.25mA,PreNeutral,1.75,sleep,96.0
859,Ca_EEG3-3,0.25mA,PreNeutral,1.75,wake,4.0
860,Ca_EEG3-3,0.25mA,PreNeutral,1.8333333333333333,sleep,98.0
861,Ca_EEG3-3,0.25mA,PreNeutral,1.8333333333333333,wake,2.0
862,Ca_EEG3-3,0.25mA,PreNeutral,1.9166666666666667,sleep,92.0
863,Ca_EEG3-3,0.25mA,PreNeutral,1.9166666666666667,wake,8.0
864,Ca_EEG3-4,0.25mA,PostAversive,0.0,sleep,0.0
865,Ca_EEG3-4,0.25mA,PostAversive,0.0,wake,100.0
866,Ca_EEG3-4,0.25mA,PostAversive,0.08333333333333333,sleep,0.0
867,Ca_EEG3-4,0.25mA,PostAversive,0.08333333333333333,wake,100.0
868,Ca_EEG3-4,0.25mA,PostAversive,0.16666666666666666,sleep,0.0
869,Ca_EEG3-4,0.25mA,PostAversive,0.16666666666666666,wake,100.0
870,Ca_EEG3-4,0.25mA,PostAversive,0.25,sleep,16.0
871,Ca_EEG3-4,0.25mA,PostAversive,0.25,wake,84.0
872,Ca_EEG3-4,0.25mA,PostAversive,0.3333333333333333,sleep,6.0
873,Ca_EEG3-4,0.25mA,PostAversive,0.3333333333333333,wake,94.0
874,Ca_EEG3-4,0.25mA,PostAversive,0.4166666666666667,sleep,92.0
875,Ca_EEG3-4,0.25mA,PostAversive,0.4166666666666667,wake,8.0
876,Ca_EEG3-4,0.25mA,PostAversive,0.5,sleep,88.0
877,Ca_EEG3-4,0.25mA,PostAversive,0.5,wake,12.0
878,Ca_EEG3-4,0.25mA,PostAversive,0.5833333333333334,sleep,90.0
879,Ca_EEG3-4,0.25mA,PostAversive,0.5833333333333334,wake,10.0
880,Ca_EEG3-4,0.25mA,PostAversive,0.6666666666666666,sleep,86.0
881,Ca_EEG3-4,0.25mA,PostAversive,0.6666666666666666,wake,14.000000000000002
882,Ca_EEG3-4,0.25mA,PostAversive,0.75,sleep,88.0
883,Ca_EEG3-4,0.25mA,PostAversive,0.75,wake,12.0
884,Ca_EEG3-4,0.25mA,PostAversive,0.8333333333333334,sleep,52.0
885,Ca_EEG3-4,0.25mA,PostAversive,0.8333333333333334,wake,48.0
886,Ca_EEG3-4,0.25mA,PostAversive,0.9166666666666666,sleep,90.0
887,Ca_EEG3-4,0.25mA,PostAversive,0.9166666666666666,wake,10.0
888,Ca_EEG3-4,0.25mA,PostAversive,1.0,sleep,92.0
889,Ca_EEG3-4,0.25mA,PostAversive,1.0,wake,8.0
890,Ca_EEG3-4,0.25mA,PostAversive,1.0833333333333333,sleep,78.0
891,Ca_EEG3-4,0.25mA,PostAversive,1.0833333333333333,wake,22.0
892,Ca_EEG3-4,0.25mA,PostAversive,1.1666666666666667,sleep,80.0
893,Ca_EEG3-4,0.25mA,PostAversive,1.1666666666666667,wake,20.0
894,Ca_EEG3-4,0.25mA,PostAversive,1.25,sleep,82.0
895,Ca_EEG3-4,0.25mA,PostAversive,1.25,wake,18.0
896,Ca_EEG3-4,0.25mA,PostAversive,1.3333333333333333,sleep,78.0
897,Ca_EEG3-4,0.25mA,PostAversive,1.3333333333333333,wake,22.0
898,Ca_EEG3-4,0.25mA,PostAversive,1.4166666666666667,sleep,56.0
899,Ca_EEG3-4,0.25mA,PostAversive,1.4166666666666667,wake,44.0
900,Ca_EEG3-4,0.25mA,PostAversive,1.5,sleep,44.0
901,Ca_EEG3-4,0.25mA,PostAversive,1.5,wake,56.00000000000001
902,Ca_EEG3-4,0.25mA,PostAversive,1.5833333333333333,sleep,82.0
903,Ca_EEG3-4,0.25mA,PostAversive,1.5833333333333333,wake,18.0
904,Ca_EEG3-4,0.25mA,PostAversive,1.6666666666666667,sleep,96.0
905,Ca_EEG3-4,0.25mA,PostAversive,1.6666666666666667,wake,4.0
906,Ca_EEG3-4,0.25mA,PostAversive,1.75,sleep,78.0
907,Ca_EEG3-4,0.25mA,PostAversive,1.75,wake,22.0
908,Ca_EEG3-4,0.25mA,PostAversive,1.8333333333333333,sleep,96.0
909,Ca_EEG3-4,0.25mA,PostAversive,1.8333333333333333,wake,4.0
910,Ca_EEG3-4,0.25mA,PostAversive,1.9166666666666667,sleep,84.0
911,Ca_EEG3-4,0.25mA,PostAversive,1.9166666666666667,wake,16.0
912,Ca_EEG3-4,0.25mA,PostNeutral,0.0,sleep,0.0
913,Ca_EEG3-4,0.25mA,PostNeutral,0.0,wake,100.0
914,Ca_EEG3-4,0.25mA,PostNeutral,0.08333333333333333,sleep,0.0
915,Ca_EEG3-4,0.25mA,PostNeutral,0.08333333333333333,wake,100.0
916,Ca_EEG3-4,0.25mA,PostNeutral,0.16666666666666666,sleep,0.0
917,Ca_EEG3-4,0.25mA,PostNeutral,0.16666666666666666,wake,100.0
918,Ca_EEG3-4,0.25mA,PostNeutral,0.25,sleep,0.0
919,Ca_EEG3-4,0.25mA,PostNeutral,0.25,wake,100.0
920,Ca_EEG3-4,0.25mA,PostNeutral,0.3333333333333333,sleep,10.0
921,Ca_EEG3-4,0.25mA,PostNeutral,0.3333333333333333,wake,90.0
922,Ca_EEG3-4,0.25mA,PostNeutral,0.4166666666666667,sleep,64.0
923,Ca_EEG3-4,0.25mA,PostNeutral,0.4166666666666667,wake,36.0
924,Ca_EEG3-4,0.25mA,PostNeutral,0.5,sleep,50.0
925,Ca_EEG3-4,0.25mA,PostNeutral,0.5,wake,50.0
926,Ca_EEG3-4,0.25mA,PostNeutral,0.5833333333333334,sleep,64.0
927,Ca_EEG3-4,0.25mA,PostNeutral,0.5833333333333334,wake,36.0
928,Ca_EEG3-4,0.25mA,PostNeutral,0.6666666666666666,sleep,40.0
929,Ca_EEG3-4,0.25mA,PostNeutral,0.6666666666666666,wake,60.0
930,Ca_EEG3-4,0.25mA,PostNeutral,0.75,sleep,34.0
931,Ca_EEG3-4,0.25mA,PostNeutral,0.75,wake,66.0
932,Ca_EEG3-4,0.25mA,PostNeutral,0.8333333333333334,sleep,5.128205128205128
933,Ca_EEG3-4,0.25mA,PostNeutral,0.8333333333333334,wake,94.87179487179486
934,Ca_EEG3-4,0.25mA,PostNeutral,0.9166666666666666,sleep,21.428571428571427
935,Ca_EEG3-4,0.25mA,PostNeutral,0.9166666666666666,wake,78.57142857142857
936,Ca_EEG3-4,0.25mA,PostNeutral,1.0,sleep,50.0
937,Ca_EEG3-4,0.25mA,PostNeutral,1.0,wake,50.0
938,Ca_EEG3-4,0.25mA,PostNeutral,1.0833333333333333,sleep,46.0
939,Ca_EEG3-4,0.25mA,PostNeutral,1.0833333333333333,wake,54.0
940,Ca_EEG3-4,0.25mA,PostNeutral,1.1666666666666667,sleep,74.0
941,Ca_EEG3-4,0.25mA,PostNeutral,1.1666666666666667,wake,26.0
942,Ca_EEG3-4,0.25mA,PostNeutral,1.25,sleep,82.0
943,Ca_EEG3-4,0.25mA,PostNeutral,1.25,wake,18.0
944,Ca_EEG3-4,0.25mA,PostNeutral,1.3333333333333333,sleep,48.0
945,Ca_EEG3-4,0.25mA,PostNeutral,1.3333333333333333,wake,52.0
946,Ca_EEG3-4,0.25mA,PostNeutral,1.4166666666666667,sleep,56.0
947,Ca_EEG3-4,0.25mA,PostNeutral,1.4166666666666667,wake,44.0
948,Ca_EEG3-4,0.25mA,PostNeutral,1.5,sleep,58.0
949,Ca_EEG3-4,0.25mA,PostNeutral,1.5,wake,42.0
950,Ca_EEG3-4,0.25mA,PostNeutral,1.5833333333333333,sleep,76.0
951,Ca_EEG3-4,0.25mA,PostNeutral,1.5833333333333333,wake,24.0
952,Ca_EEG3-4,0.25mA,PostNeutral,1.6666666666666667,sleep,18.0
953,Ca_EEG3-4,0.25mA,PostNeutral,1.6666666666666667,wake,82.0
954,Ca_EEG3-4,0.25mA,PostNeutral,1.75,sleep,0.0
955,Ca_EEG3-4,0.25mA,PostNeutral,1.75,wake,100.0
956,Ca_EEG3-4,0.25mA,PostNeutral,1.8333333333333333,sleep,68.0
957,Ca_EEG3-4,0.25mA,PostNeutral,1.8333333333333333,wake,32.0
958,Ca_EEG3-4,0.25mA,PostNeutral,1.9166666666666667,sleep,86.0
959,Ca_EEG3-4,0.25mA,PostNeutral,1.9166666666666667,wake,14.000000000000002
960,Ca_EEG3-4,0.25mA,PreNeutral,0.0,sleep,0.0
961,Ca_EEG3-4,0.25mA,PreNeutral,0.0,wake,100.0
962,Ca_EEG3-4,0.25mA,PreNeutral,0.08333333333333333,sleep,0.0
963,Ca_EEG3-4,0.25mA,PreNeutral,0.08333333333333333,wake,100.0
964,Ca_EEG3-4,0.25mA,PreNeutral,0.16666666666666666,sleep,48.0
965,Ca_EEG3-4,0.25mA,PreNeutral,0.16666666666666666,wake,52.0
966,Ca_EEG3-4,0.25mA,PreNeutral,0.25,sleep,64.0
967,Ca_EEG3-4,0.25mA,PreNeutral,0.25,wake,36.0
968,Ca_EEG3-4,0.25mA,PreNeutral,0.3333333333333333,sleep,50.0
969,Ca_EEG3-4,0.25mA,PreNeutral,0.3333333333333333,wake,50.0
970,Ca_EEG3-4,0.25mA,PreNeutral,0.4166666666666667,sleep,24.0
971,Ca_EEG3-4,0.25mA,PreNeutral,0.4166666666666667,wake,76.0
972,Ca_EEG3-4,0.25mA,PreNeutral,0.5,sleep,70.00000000000001
973,Ca_EEG3-4,0.25mA,PreNeutral,0.5,wake,30.0
974,Ca_EEG3-4,0.25mA,PreNeutral,0.5833333333333334,sleep,90.0
975,Ca_EEG3-4,0.25mA,PreNeutral,0.5833333333333334,wake,10.0
976,Ca_EEG3-4,0.25mA,PreNeutral,0.6666666666666666,sleep,78.0
977,Ca_EEG3-4,0.25mA,PreNeutral,0.6666666666666666,wake,22.0
978,Ca_EEG3-4,0.25mA,PreNeutral,0.75,sleep,90.0
979,Ca_EEG3-4,0.25mA,PreNeutral,0.75,wake,10.0
980,Ca_EEG3-4,0.25mA,PreNeutral,0.8333333333333334,sleep,78.0
981,Ca_EEG3-4,0.25mA,PreNeutral,0.8333333333333334,wake,22.0
982,Ca_EEG3-4,0.25mA,PreNeutral,0.9166666666666666,sleep,84.0
983,Ca_EEG3-4,0.25mA,PreNeutral,0.9166666666666666,wake,16.0
984,Ca_EEG3-4,0.25mA,PreNeutral,1.0,sleep,94.0
985,Ca_EEG3-4,0.25mA,PreNeutral,1.0,wake,6.0
986,Ca_EEG3-4,0.25mA,PreNeutral,1.0833333333333333,sleep,94.0
987,Ca_EEG3-4,0.25mA,PreNeutral,1.0833333333333333,wake,6.0
988,Ca_EEG3-4,0.25mA,PreNeutral,1.1666666666666667,sleep,94.0
989,Ca_EEG3-4,0.25mA,PreNeutral,1.1666666666666667,wake,6.0
990,Ca_EEG3-4,0.25mA,PreNeutral,1.25,sleep,50.0
991,Ca_EEG3-4,0.25mA,PreNeutral,1.25,wake,50.0
992,Ca_EEG3-4,0.25mA,PreNeutral,1.3333333333333333,sleep,88.0
993,Ca_EEG3-4,0.25mA,PreNeutral,1.3333333333333333,wake,12.0
994,Ca_EEG3-4,0.25mA,PreNeutral,1.4166666666666667,sleep,88.0
995,Ca_EEG3-4,0.25mA,PreNeutral,1.4166666666666667,wake,12.0
996,Ca_EEG3-4,0.25mA,PreNeutral,1.5,sleep,96.0
997,Ca_EEG3-4,0.25mA,PreNeutral,1.5,wake,4.0
998,Ca_EEG3-4,0.25mA,PreNeutral,1.5833333333333333,sleep,92.0
999,Ca_EEG3-4,0.25mA,PreNeutral,1.5833333333333333,wake,8.0
1000,Ca_EEG3-4,0.25mA,PreNeutral,1.6666666666666667,sleep,78.0
1001,Ca_EEG3-4,0.25mA,PreNeutral,1.6666666666666667,wake,22.0
1002,Ca_EEG3-4,0.25mA,PreNeutral,1.75,sleep,92.0
1003,Ca_EEG3-4,0.25mA,PreNeutral,1.75,wake,8.0
1004,Ca_EEG3-4,0.25mA,PreNeutral,1.8333333333333333,sleep,92.0
1005,Ca_EEG3-4,0.25mA,PreNeutral,1.8333333333333333,wake,8.0
1006,Ca_EEG3-4,0.25mA,PreNeutral,1.9166666666666667,sleep,90.0
1007,Ca_EEG3-4,0.25mA,PreNeutral,1.9166666666666667,wake,10.0
1008,Ca_EEG_Pilot1,1.5mA,PostAversive,0.0,sleep,0.0
1009,Ca_EEG_Pilot1,1.5mA,PostAversive,0.0,wake,100.0
1010,Ca_EEG_Pilot1,1.5mA,PostAversive,0.08333333333333333,sleep,56.00000000000001
1011,Ca_EEG_Pilot1,1.5mA,PostAversive,0.08333333333333333,wake,44.0
1012,Ca_EEG_Pilot1,1.5mA,PostAversive,0.16666666666666666,sleep,84.0
1013,Ca_EEG_Pilot1,1.5mA,PostAversive,0.16666666666666666,wake,16.0
1014,Ca_EEG_Pilot1,1.5mA,PostAversive,0.25,sleep,78.0
1015,Ca_EEG_Pilot1,1.5mA,PostAversive,0.25,wake,22.0
1016,Ca_EEG_Pilot1,1.5mA,PostAversive,0.3333333333333333,sleep,78.0
1017,Ca_EEG_Pilot1,1.5mA,PostAversive,0.3333333333333333,wake,22.0
1018,Ca_EEG_Pilot1,1.5mA,PostAversive,0.4166666666666667,sleep,56.0
1019,Ca_EEG_Pilot1,1.5mA,PostAversive,0.4166666666666667,wake,44.0
1020,Ca_EEG_Pilot1,1.5mA,PostAversive,0.5,sleep,92.0
1021,Ca_EEG_Pilot1,1.5mA,PostAversive,0.5,wake,8.0
1022,Ca_EEG_Pilot1,1.5mA,PostAversive,0.5833333333333334,sleep,90.0
1023,Ca_EEG_Pilot1,1.5mA,PostAversive,0.5833333333333334,wake,10.0
1024,Ca_EEG_Pilot1,1.5mA,PostAversive,0.6666666666666666,sleep,16.0
1025,Ca_EEG_Pilot1,1.5mA,PostAversive,0.6666666666666666,wake,84.0
1026,Ca_EEG_Pilot1,1.5mA,PostAversive,0.75,sleep,2.0
