,Mouse,Amplitude,Day,TimeBin,SleepState,Proportion,Sleep
2,Ca_EEG2-1,1.5mA,PostAversive,13.0,rem,0.16666666666666669,sleep
0,Ca_EEG2-1,1.5mA,PostAversive,14.0,wake,77.33333333333333,wake
1,Ca_EEG2-1,1.5mA,PostAversive,14.0,nrem,19.833333333333332,sleep
2,Ca_EEG2-1,1.5mA,PostAversive,14.0,rem,2.833333333333333,sleep
0,Ca_EEG2-1,1.5mA,PostAversive,15.0,nrem,70.5,sleep
1,Ca_EEG2-1,1.5mA,PostAversive,15.0,wake,21.166666666666668,wake
2,Ca_EEG2-1,1.5mA,PostAversive,15.0,rem,8.333333333333332,sleep
0,Ca_EEG2-1,1.5mA,PostAversive,16.0,wake,99.83333333333333,wake
1,Ca_EEG2-1,1.5mA,PostAversive,16.0,nrem,0.16666666666666669,sleep
2,Ca_EEG2-1,1.5mA,PostAversive,16.0,rem,0.0,sleep
0,Ca_EEG2-1,1.5mA,PostAversive,17.0,nrem,72.33333333333334,sleep
1,Ca_EEG2-1,1.5mA,PostAversive,17.0,wake,20.333333333333332,wake
2,Ca_EEG2-1,1.5mA,PostAversive,17.0,rem,7.333333333333333,sleep
0,Ca_EEG2-1,1.5mA,PostAversive,18.0,nrem,73.66666666666667,sleep
1,Ca_EEG2-1,1.5mA,PostAversive,18.0,wake,14.333333333333334,wake
2,Ca_EEG2-1,1.5mA,PostAversive,18.0,rem,12.0,sleep
0,Ca_EEG2-1,1.5mA,PostAversive,19.0,wake,48.5,wake
1,Ca_EEG2-1,1.5mA,PostAversive,19.0,nrem,46.666666666666664,sleep
2,Ca_EEG2-1,1.5mA,PostAversive,19.0,rem,4.833333333333333,sleep
0,Ca_EEG2-1,1.5mA,PostAversive,20.0,wake,84.03361344537815,wake
1,Ca_EEG2-1,1.5mA,PostAversive,20.0,nrem,13.949579831932773,sleep
2,Ca_EEG2-1,1.5mA,PostAversive,20.0,rem,2.0168067226890756,sleep
0,Ca_EEG2-1,1.5mA,PostAversive,21.0,nrem,57.49999999999999,sleep
1,Ca_EEG2-1,1.5mA,PostAversive,21.0,wake,34.66666666666667,wake
2,Ca_EEG2-1,1.5mA,PostAversive,21.0,rem,7.833333333333334,sleep
0,Ca_EEG2-1,1.5mA,PostAversive,22.0,nrem,81.5,sleep
1,Ca_EEG2-1,1.5mA,PostAversive,22.0,wake,9.666666666666666,wake
2,Ca_EEG2-1,1.5mA,PostAversive,22.0,rem,8.833333333333334,sleep
0,Ca_EEG2-1,1.5mA,PostAversive,23.0,wake,88.0,wake
1,Ca_EEG2-1,1.5mA,PostAversive,23.0,nrem,11.833333333333334,sleep
2,Ca_EEG2-1,1.5mA,PostAversive,23.0,rem,0.16666666666666669,sleep
0,Ca_EEG2-2,1.5mA,PreNeutral,0.0,wake,54.007633587786266,wake
1,Ca_EEG2-2,1.5mA,PreNeutral,0.0,nrem,41.603053435114504,sleep
2,Ca_EEG2-2,1.5mA,PreNeutral,0.0,rem,4.3893129770992365,sleep
0,Ca_EEG2-2,1.5mA,PreNeutral,1.0,nrem,73.5,sleep
1,Ca_EEG2-2,1.5mA,PreNeutral,1.0,wake,21.333333333333336,wake
2,Ca_EEG2-2,1.5mA,PreNeutral,1.0,rem,5.166666666666667,sleep
0,Ca_EEG2-2,1.5mA,PreNeutral,2.0,nrem,81.16666666666667,sleep
1,Ca_EEG2-2,1.5mA,PreNeutral,2.0,rem,13.5,sleep
2,Ca_EEG2-2,1.5mA,PreNeutral,2.0,wake,5.333333333333334,wake
0,Ca_EEG2-2,1.5mA,PreNeutral,3.0,nrem,67.5,sleep
1,Ca_EEG2-2,1.5mA,PreNeutral,3.0,wake,21.0,wake
2,Ca_EEG2-2,1.5mA,PreNeutral,3.0,rem,11.5,sleep
0,Ca_EEG2-2,1.5mA,PreNeutral,4.0,nrem,73.0,sleep
1,Ca_EEG2-2,1.5mA,PreNeutral,4.0,wake,15.333333333333332,wake
2,Ca_EEG2-2,1.5mA,PreNeutral,4.0,rem,11.666666666666666,sleep
0,Ca_EEG2-2,1.5mA,PreNeutral,5.0,wake,51.5,wake
1,Ca_EEG2-2,1.5mA,PreNeutral,5.0,nrem,42.5,sleep
2,Ca_EEG2-2,1.5mA,PreNeutral,5.0,rem,6.0,sleep
0,Ca_EEG2-2,1.5mA,PreNeutral,6.0,nrem,63.66666666666667,sleep
1,Ca_EEG2-2,1.5mA,PreNeutral,6.0,wake,30.166666666666668,wake
2,Ca_EEG2-2,1.5mA,PreNeutral,6.0,rem,6.166666666666667,sleep
0,Ca_EEG2-2,1.5mA,PreNeutral,7.0,nrem,54.333333333333336,sleep
1,Ca_EEG2-2,1.5mA,PreNeutral,7.0,wake,39.666666666666664,wake
2,Ca_EEG2-2,1.5mA,PreNeutral,7.0,rem,6.0,sleep
0,Ca_EEG2-2,1.5mA,PreNeutral,8.0,wake,70.0,wake
1,Ca_EEG2-2,1.5mA,PreNeutral,8.0,nrem,28.999999999999996,sleep
2,Ca_EEG2-2,1.5mA,PreNeutral,8.0,rem,1.0,sleep
0,Ca_EEG2-2,1.5mA,PreNeutral,9.0,wake,100.0,wake
1,Ca_EEG2-2,1.5mA,PreNeutral,9.0,nrem,0.0,sleep
2,Ca_EEG2-2,1.5mA,PreNeutral,9.0,rem,0.0,sleep
0,Ca_EEG2-2,1.5mA,PreNeutral,10.0,wake,83.83333333333334,wake
1,Ca_EEG2-2,1.5mA,PreNeutral,10.0,nrem,16.166666666666664,sleep
2,Ca_EEG2-2,1.5mA,PreNeutral,10.0,rem,0.0,sleep
0,Ca_EEG2-2,1.5mA,PreNeutral,11.0,wake,86.5,wake
1,Ca_EEG2-2,1.5mA,PreNeutral,11.0,nrem,11.166666666666666,sleep
2,Ca_EEG2-2,1.5mA,PreNeutral,11.0,rem,2.3333333333333335,sleep
0,Ca_EEG2-2,1.5mA,PreNeutral,12.0,nrem,60.66666666666667,sleep
1,Ca_EEG2-2,1.5mA,PreNeutral,12.0,wake,35.66666666666667,wake
2,Ca_EEG2-2,1.5mA,PreNeutral,12.0,rem,3.6666666666666665,sleep
0,Ca_EEG2-2,1.5mA,PreNeutral,13.0,wake,88.66666666666667,wake
1,Ca_EEG2-2,1.5mA,PreNeutral,13.0,nrem,11.333333333333332,sleep
2,Ca_EEG2-2,1.5mA,PreNeutral,13.0,rem,0.0,sleep
0,Ca_EEG2-2,1.5mA,PreNeutral,14.0,wake,79.0,wake
1,Ca_EEG2-2,1.5mA,PreNeutral,14.0,nrem,21.0,sleep
2,Ca_EEG2-2,1.5mA,PreNeutral,14.0,rem,0.0,sleep
0,Ca_EEG2-2,1.5mA,PreNeutral,15.0,nrem,76.83333333333333,sleep
1,Ca_EEG2-2,1.5mA,PreNeutral,15.0,wake,14.333333333333334,wake
2,Ca_EEG2-2,1.5mA,PreNeutral,15.0,rem,8.833333333333334,sleep
0,Ca_EEG2-2,1.5mA,PreNeutral,16.0,nrem,81.5,sleep
1,Ca_EEG2-2,1.5mA,PreNeutral,16.0,wake,10.166666666666666,wake
2,Ca_EEG2-2,1.5mA,PreNeutral,16.0,rem,8.333333333333332,sleep
0,Ca_EEG2-2,1.5mA,PreNeutral,17.0,nrem,68.33333333333333,sleep
1,Ca_EEG2-2,1.5mA,PreNeutral,17.0,wake,21.0,wake
2,Ca_EEG2-2,1.5mA,PreNeutral,17.0,rem,10.666666666666668,sleep
0,Ca_EEG2-2,1.5mA,PreNeutral,18.0,wake,47.333333333333336,wake
1,Ca_EEG2-2,1.5mA,PreNeutral,18.0,nrem,46.0,sleep
2,Ca_EEG2-2,1.5mA,PreNeutral,18.0,rem,6.666666666666667,sleep
0,Ca_EEG2-2,1.5mA,PreNeutral,19.0,nrem,66.33333333333333,sleep
1,Ca_EEG2-2,1.5mA,PreNeutral,19.0,wake,24.833333333333332,wake
2,Ca_EEG2-2,1.5mA,PreNeutral,19.0,rem,8.833333333333334,sleep
0,Ca_EEG2-2,1.5mA,PreNeutral,20.0,wake,74.83333333333333,wake
1,Ca_EEG2-2,1.5mA,PreNeutral,20.0,nrem,21.666666666666668,sleep
2,Ca_EEG2-2,1.5mA,PreNeutral,20.0,rem,3.5000000000000004,sleep
0,Ca_EEG2-2,1.5mA,PreNeutral,21.0,wake,62.0,wake
1,Ca_EEG2-2,1.5mA,PreNeutral,21.0,nrem,33.83333333333333,sleep
2,Ca_EEG2-2,1.5mA,PreNeutral,21.0,rem,4.166666666666666,sleep
0,Ca_EEG2-2,1.5mA,PreNeutral,22.0,nrem,86.66666666666667,sleep
1,Ca_EEG2-2,1.5mA,PreNeutral,22.0,wake,7.5,wake
2,Ca_EEG2-2,1.5mA,PreNeutral,22.0,rem,5.833333333333333,sleep
0,Ca_EEG2-2,1.5mA,PreNeutral,23.0,nrem,59.855769230769226,sleep
1,Ca_EEG2-2,1.5mA,PreNeutral,23.0,wake,34.375,wake
2,Ca_EEG2-2,1.5mA,PreNeutral,23.0,rem,5.769230769230769,sleep
0,Ca_EEG2-2,1.5mA,PostNeutral,0.0,nrem,59.66666666666667,sleep
1,Ca_EEG2-2,1.5mA,PostNeutral,0.0,wake,35.833333333333336,wake
2,Ca_EEG2-2,1.5mA,PostNeutral,0.0,rem,4.5,sleep
0,Ca_EEG2-2,1.5mA,PostNeutral,1.0,nrem,82.33333333333334,sleep
1,Ca_EEG2-2,1.5mA,PostNeutral,1.0,rem,11.666666666666666,sleep
2,Ca_EEG2-2,1.5mA,PostNeutral,1.0,wake,6.0,wake
0,Ca_EEG2-2,1.5mA,PostNeutral,2.0,nrem,52.166666666666664,sleep
1,Ca_EEG2-2,1.5mA,PostNeutral,2.0,wake,41.333333333333336,wake
2,Ca_EEG2-2,1.5mA,PostNeutral,2.0,rem,6.5,sleep
0,Ca_EEG2-2,1.5mA,PostNeutral,3.0,nrem,71.16666666666667,sleep
1,Ca_EEG2-2,1.5mA,PostNeutral,3.0,wake,23.166666666666664,wake
2,Ca_EEG2-2,1.5mA,PostNeutral,3.0,rem,5.666666666666666,sleep
0,Ca_EEG2-2,1.5mA,PostNeutral,4.0,wake,53.333333333333336,wake
1,Ca_EEG2-2,1.5mA,PostNeutral,4.0,nrem,39.166666666666664,sleep
2,Ca_EEG2-2,1.5mA,PostNeutral,4.0,rem,7.5,sleep
0,Ca_EEG2-2,1.5mA,PostNeutral,5.0,nrem,88.83333333333333,sleep
1,Ca_EEG2-2,1.5mA,PostNeutral,5.0,rem,7.166666666666667,sleep
2,Ca_EEG2-2,1.5mA,PostNeutral,5.0,wake,4.0,wake
0,Ca_EEG2-2,1.5mA,PostNeutral,6.0,wake,83.0,wake
1,Ca_EEG2-2,1.5mA,PostNeutral,6.0,nrem,16.833333333333332,sleep
2,Ca_EEG2-2,1.5mA,PostNeutral,6.0,rem,0.16666666666666669,sleep
0,Ca_EEG2-2,1.5mA,PostNeutral,7.0,nrem,79.66666666666666,sleep
1,Ca_EEG2-2,1.5mA,PostNeutral,7.0,wake,10.833333333333334,wake
2,Ca_EEG2-2,1.5mA,PostNeutral,7.0,rem,9.5,sleep
0,Ca_EEG2-2,1.5mA,PostNeutral,8.0,nrem,55.833333333333336,sleep
1,Ca_EEG2-2,1.5mA,PostNeutral,8.0,wake,36.5,wake
2,Ca_EEG2-2,1.5mA,PostNeutral,8.0,rem,7.666666666666666,sleep
0,Ca_EEG2-2,1.5mA,PostNeutral,9.0,wake,90.5,wake
1,Ca_EEG2-2,1.5mA,PostNeutral,9.0,nrem,6.666666666666667,sleep
2,Ca_EEG2-2,1.5mA,PostNeutral,9.0,rem,2.833333333333333,sleep
0,Ca_EEG2-2,1.5mA,PostNeutral,10.0,wake,86.5,wake
1,Ca_EEG2-2,1.5mA,PostNeutral,10.0,nrem,13.5,sleep
2,Ca_EEG2-2,1.5mA,PostNeutral,10.0,rem,0.0,sleep
0,Ca_EEG2-2,1.5mA,PostNeutral,11.0,wake,67.83333333333333,wake
1,Ca_EEG2-2,1.5mA,PostNeutral,11.0,nrem,31.5,sleep
2,Ca_EEG2-2,1.5mA,PostNeutral,11.0,rem,0.6666666666666667,sleep
0,Ca_EEG2-2,1.5mA,PostNeutral,12.0,wake,100.0,wake
1,Ca_EEG2-2,1.5mA,PostNeutral,12.0,nrem,0.0,sleep
2,Ca_EEG2-2,1.5mA,PostNeutral,12.0,rem,0.0,sleep
0,Ca_EEG2-2,1.5mA,PostNeutral,13.0,wake,77.66666666666666,wake
1,Ca_EEG2-2,1.5mA,PostNeutral,13.0,nrem,22.166666666666668,sleep
2,Ca_EEG2-2,1.5mA,PostNeutral,13.0,rem,0.16666666666666669,sleep
0,Ca_EEG2-2,1.5mA,PostNeutral,14.0,nrem,66.0,sleep
1,Ca_EEG2-2,1.5mA,PostNeutral,14.0,wake,25.5,wake
2,Ca_EEG2-2,1.5mA,PostNeutral,14.0,rem,8.5,sleep
0,Ca_EEG2-2,1.5mA,PostNeutral,15.0,nrem,66.16666666666666,sleep
1,Ca_EEG2-2,1.5mA,PostNeutral,15.0,wake,28.999999999999996,wake
2,Ca_EEG2-2,1.5mA,PostNeutral,15.0,rem,4.833333333333333,sleep
0,Ca_EEG2-2,1.5mA,PostNeutral,16.0,nrem,52.0,sleep
1,Ca_EEG2-2,1.5mA,PostNeutral,16.0,wake,44.83333333333333,wake
2,Ca_EEG2-2,1.5mA,PostNeutral,16.0,rem,3.166666666666667,sleep
0,Ca_EEG2-2,1.5mA,PostNeutral,17.0,nrem,78.5,sleep
1,Ca_EEG2-2,1.5mA,PostNeutral,17.0,wake,13.833333333333334,wake
2,Ca_EEG2-2,1.5mA,PostNeutral,17.0,rem,7.666666666666666,sleep
0,Ca_EEG2-2,1.5mA,PostNeutral,18.0,nrem,53.0,sleep
1,Ca_EEG2-2,1.5mA,PostNeutral,18.0,wake,42.16666666666667,wake
2,Ca_EEG2-2,1.5mA,PostNeutral,18.0,rem,4.833333333333333,sleep
0,Ca_EEG2-2,1.5mA,PostNeutral,19.0,wake,53.166666666666664,wake
1,Ca_EEG2-2,1.5mA,PostNeutral,19.0,nrem,45.83333333333333,sleep
2,Ca_EEG2-2,1.5mA,PostNeutral,19.0,rem,1.0,sleep
0,Ca_EEG2-2,1.5mA,PostNeutral,20.0,wake,50.83333333333333,wake
1,Ca_EEG2-2,1.5mA,PostNeutral,20.0,nrem,46.33333333333333,sleep
2,Ca_EEG2-2,1.5mA,PostNeutral,20.0,rem,2.833333333333333,sleep
0,Ca_EEG2-2,1.5mA,PostNeutral,21.0,nrem,81.16666666666667,sleep
1,Ca_EEG2-2,1.5mA,PostNeutral,21.0,wake,9.666666666666666,wake
2,Ca_EEG2-2,1.5mA,PostNeutral,21.0,rem,9.166666666666666,sleep
0,Ca_EEG2-2,1.5mA,PostNeutral,22.0,nrem,54.333333333333336,sleep
1,Ca_EEG2-2,1.5mA,PostNeutral,22.0,wake,38.5,wake
2,Ca_EEG2-2,1.5mA,PostNeutral,22.0,rem,7.166666666666667,sleep
0,Ca_EEG2-2,1.5mA,PostNeutral,23.0,nrem,83.5,sleep
1,Ca_EEG2-2,1.5mA,PostNeutral,23.0,rem,11.0,sleep
2,Ca_EEG2-2,1.5mA,PostNeutral,23.0,wake,5.5,wake
0,Ca_EEG2-2,1.5mA,PostAversive,0.0,nrem,59.66666666666667,sleep
1,Ca_EEG2-2,1.5mA,PostAversive,0.0,wake,38.0,wake
2,Ca_EEG2-2,1.5mA,PostAversive,0.0,rem,2.3333333333333335,sleep
0,Ca_EEG2-2,1.5mA,PostAversive,1.0,nrem,67.83333333333333,sleep
1,Ca_EEG2-2,1.5mA,PostAversive,1.0,wake,23.333333333333332,wake
2,Ca_EEG2-2,1.5mA,PostAversive,1.0,rem,8.833333333333334,sleep
0,Ca_EEG2-2,1.5mA,PostAversive,2.0,nrem,61.16666666666667,sleep
1,Ca_EEG2-2,1.5mA,PostAversive,2.0,wake,32.33333333333333,wake
2,Ca_EEG2-2,1.5mA,PostAversive,2.0,rem,6.5,sleep
0,Ca_EEG2-2,1.5mA,PostAversive,3.0,nrem,81.5,sleep
1,Ca_EEG2-2,1.5mA,PostAversive,3.0,rem,16.166666666666664,sleep
2,Ca_EEG2-2,1.5mA,PostAversive,3.0,wake,2.3333333333333335,wake
0,Ca_EEG2-2,1.5mA,PostAversive,4.0,nrem,77.16666666666666,sleep
1,Ca_EEG2-2,1.5mA,PostAversive,4.0,wake,13.333333333333334,wake
2,Ca_EEG2-2,1.5mA,PostAversive,4.0,rem,9.5,sleep
0,Ca_EEG2-2,1.5mA,PostAversive,5.0,wake,56.666666666666664,wake
1,Ca_EEG2-2,1.5mA,PostAversive,5.0,nrem,38.166666666666664,sleep
2,Ca_EEG2-2,1.5mA,PostAversive,5.0,rem,5.166666666666667,sleep
0,Ca_EEG2-2,1.5mA,PostAversive,6.0,nrem,75.66666666666667,sleep
1,Ca_EEG2-2,1.5mA,PostAversive,6.0,wake,17.166666666666668,wake
2,Ca_EEG2-2,1.5mA,PostAversive,6.0,rem,7.166666666666667,sleep
0,Ca_EEG2-2,1.5mA,PostAversive,7.0,nrem,48.16666666666667,sleep
1,Ca_EEG2-2,1.5mA,PostAversive,7.0,wake,47.0,wake
2,Ca_EEG2-2,1.5mA,PostAversive,7.0,rem,4.833333333333333,sleep
0,Ca_EEG2-2,1.5mA,PostAversive,8.0,wake,62.33333333333333,wake
1,Ca_EEG2-2,1.5mA,PostAversive,8.0,nrem,36.333333333333336,sleep
2,Ca_EEG2-2,1.5mA,PostAversive,8.0,rem,1.3333333333333335,sleep
0,Ca_EEG2-2,1.5mA,PostAversive,9.0,wake,67.66666666666666,wake
1,Ca_EEG2-2,1.5mA,PostAversive,9.0,nrem,31.666666666666664,sleep
2,Ca_EEG2-2,1.5mA,PostAversive,9.0,rem,0.6666666666666667,sleep
0,Ca_EEG2-2,1.5mA,PostAversive,10.0,wake,54.833333333333336,wake
1,Ca_EEG2-2,1.5mA,PostAversive,10.0,nrem,42.833333333333336,sleep
2,Ca_EEG2-2,1.5mA,PostAversive,10.0,rem,2.3333333333333335,sleep
0,Ca_EEG2-2,1.5mA,PostAversive,11.0,nrem,62.83333333333333,sleep
1,Ca_EEG2-2,1.5mA,PostAversive,11.0,wake,26.166666666666664,wake
2,Ca_EEG2-2,1.5mA,PostAversive,11.0,rem,11.0,sleep
0,Ca_EEG2-2,1.5mA,PostAversive,12.0,wake,69.16666666666667,wake
1,Ca_EEG2-2,1.5mA,PostAversive,12.0,nrem,29.833333333333336,sleep
2,Ca_EEG2-2,1.5mA,PostAversive,12.0,rem,1.0,sleep
0,Ca_EEG2-2,1.5mA,PostAversive,13.0,wake,99.83333333333333,wake
1,Ca_EEG2-2,1.5mA,PostAversive,13.0,nrem,0.16666666666666669,sleep
2,Ca_EEG2-2,1.5mA,PostAversive,13.0,rem,0.0,sleep
0,Ca_EEG2-2,1.5mA,PostAversive,14.0,wake,56.166666666666664,wake
1,Ca_EEG2-2,1.5mA,PostAversive,14.0,nrem,43.333333333333336,sleep
2,Ca_EEG2-2,1.5mA,PostAversive,14.0,rem,0.5,sleep
0,Ca_EEG2-2,1.5mA,PostAversive,15.0,nrem,84.16666666666667,sleep
1,Ca_EEG2-2,1.5mA,PostAversive,15.0,rem,12.0,sleep
2,Ca_EEG2-2,1.5mA,PostAversive,15.0,wake,3.833333333333333,wake
0,Ca_EEG2-2,1.5mA,PostAversive,16.0,nrem,74.66666666666667,sleep
1,Ca_EEG2-2,1.5mA,PostAversive,16.0,wake,15.666666666666668,wake
2,Ca_EEG2-2,1.5mA,PostAversive,16.0,rem,9.666666666666666,sleep
0,Ca_EEG2-2,1.5mA,PostAversive,17.0,nrem,69.0,sleep
1,Ca_EEG2-2,1.5mA,PostAversive,17.0,wake,22.833333333333332,wake
2,Ca_EEG2-2,1.5mA,PostAversive,17.0,rem,8.166666666666666,sleep
0,Ca_EEG2-2,1.5mA,PostAversive,18.0,nrem,57.833333333333336,sleep
1,Ca_EEG2-2,1.5mA,PostAversive,18.0,wake,34.5,wake
2,Ca_EEG2-2,1.5mA,PostAversive,18.0,rem,7.666666666666666,sleep
0,Ca_EEG2-2,1.5mA,PostAversive,19.0,nrem,72.83333333333334,sleep
1,Ca_EEG2-2,1.5mA,PostAversive,19.0,wake,15.5,wake
2,Ca_EEG2-2,1.5mA,PostAversive,19.0,rem,11.666666666666666,sleep
0,Ca_EEG2-2,1.5mA,PostAversive,20.0,wake,76.66666666666667,wake
1,Ca_EEG2-2,1.5mA,PostAversive,20.0,nrem,23.333333333333332,sleep
2,Ca_EEG2-2,1.5mA,PostAversive,20.0,rem,0.0,sleep
0,Ca_EEG2-2,1.5mA,PostAversive,21.0,nrem,83.5,sleep
1,Ca_EEG2-2,1.5mA,PostAversive,21.0,rem,9.0,sleep
2,Ca_EEG2-2,1.5mA,PostAversive,21.0,wake,7.5,wake
0,Ca_EEG2-2,1.5mA,PostAversive,22.0,nrem,78.0,sleep
1,Ca_EEG2-2,1.5mA,PostAversive,22.0,wake,15.0,wake
2,Ca_EEG2-2,1.5mA,PostAversive,22.0,rem,7.000000000000001,sleep
0,Ca_EEG2-2,1.5mA,PostAversive,23.0,nrem,56.032719836400815,sleep
1,Ca_EEG2-2,1.5mA,PostAversive,23.0,wake,38.036809815950924,wake
2,Ca_EEG2-2,1.5mA,PostAversive,23.0,rem,5.930470347648262,sleep
0,Ca_EEG2-3,1.5mA,PreNeutral,0.0,nrem,52.666666666666664,sleep
1,Ca_EEG2-3,1.5mA,PreNeutral,0.0,wake,38.83333333333333,wake
2,Ca_EEG2-3,1.5mA,PreNeutral,0.0,rem,8.5,sleep
0,Ca_EEG2-3,1.5mA,PreNeutral,1.0,nrem,50.83333333333333,sleep
1,Ca_EEG2-3,1.5mA,PreNeutral,1.0,wake,36.333333333333336,wake
2,Ca_EEG2-3,1.5mA,PreNeutral,1.0,rem,12.833333333333332,sleep
0,Ca_EEG2-3,1.5mA,PreNeutral,2.0,nrem,65.83333333333333,sleep
1,Ca_EEG2-3,1.5mA,PreNeutral,2.0,wake,25.5,wake
2,Ca_EEG2-3,1.5mA,PreNeutral,2.0,rem,8.666666666666668,sleep
0,Ca_EEG2-3,1.5mA,PreNeutral,3.0,nrem,75.33333333333333,sleep
1,Ca_EEG2-3,1.5mA,PreNeutral,3.0,wake,12.833333333333332,wake
2,Ca_EEG2-3,1.5mA,PreNeutral,3.0,rem,11.833333333333334,sleep
0,Ca_EEG2-3,1.5mA,PreNeutral,4.0,wake,60.66666666666667,wake
1,Ca_EEG2-3,1.5mA,PreNeutral,4.0,nrem,36.333333333333336,sleep
2,Ca_EEG2-3,1.5mA,PreNeutral,4.0,rem,3.0,sleep
0,Ca_EEG2-3,1.5mA,PreNeutral,5.0,nrem,66.2135922330097,sleep
1,Ca_EEG2-3,1.5mA,PreNeutral,5.0,wake,23.883495145631066,wake
2,Ca_EEG2-3,1.5mA,PreNeutral,5.0,rem,9.902912621359224,sleep
0,Ca_EEG2-3,1.5mA,PreNeutral,6.0,nrem,49.66555183946488,sleep
1,Ca_EEG2-3,1.5mA,PreNeutral,6.0,wake,45.9866220735786,wake
2,Ca_EEG2-3,1.5mA,PreNeutral,6.0,rem,4.3478260869565215,sleep
0,Ca_EEG2-3,1.5mA,PreNeutral,7.0,wake,82.5,wake
1,Ca_EEG2-3,1.5mA,PreNeutral,7.0,nrem,17.5,sleep
2,Ca_EEG2-3,1.5mA,PreNeutral,7.0,rem,0.0,sleep
0,Ca_EEG2-3,1.5mA,PreNeutral,8.0,wake,70.66666666666667,wake
1,Ca_EEG2-3,1.5mA,PreNeutral,8.0,nrem,27.166666666666668,sleep
2,Ca_EEG2-3,1.5mA,PreNeutral,8.0,rem,2.166666666666667,sleep
0,Ca_EEG2-3,1.5mA,PreNeutral,9.0,wake,88.16666666666667,wake
1,Ca_EEG2-3,1.5mA,PreNeutral,9.0,nrem,11.833333333333334,sleep
2,Ca_EEG2-3,1.5mA,PreNeutral,9.0,rem,0.0,sleep
0,Ca_EEG2-3,1.5mA,PreNeutral,10.0,wake,82.66666666666667,wake
1,Ca_EEG2-3,1.5mA,PreNeutral,10.0,nrem,17.333333333333336,sleep
2,Ca_EEG2-3,1.5mA,PreNeutral,10.0,rem,0.0,sleep
0,Ca_EEG2-3,1.5mA,PreNeutral,11.0,wake,60.333333333333336,wake
1,Ca_EEG2-3,1.5mA,PreNeutral,11.0,nrem,37.0,sleep
2,Ca_EEG2-3,1.5mA,PreNeutral,11.0,rem,2.666666666666667,sleep
0,Ca_EEG2-3,1.5mA,PreNeutral,12.0,wake,46.33333333333333,wake
1,Ca_EEG2-3,1.5mA,PreNeutral,12.0,nrem,45.166666666666664,sleep
2,Ca_EEG2-3,1.5mA,PreNeutral,12.0,rem,8.5,sleep
0,Ca_EEG2-3,1.5mA,PreNeutral,13.0,wake,58.666666666666664,wake
1,Ca_EEG2-3,1.5mA,PreNeutral,13.0,nrem,41.0,sleep
2,Ca_EEG2-3,1.5mA,PreNeutral,13.0,rem,0.33333333333333337,sleep
0,Ca_EEG2-3,1.5mA,PreNeutral,14.0,nrem,47.0,sleep
1,Ca_EEG2-3,1.5mA,PreNeutral,14.0,wake,46.666666666666664,wake
2,Ca_EEG2-3,1.5mA,PreNeutral,14.0,rem,6.333333333333334,sleep
0,Ca_EEG2-3,1.5mA,PreNeutral,15.0,nrem,55.00000000000001,sleep
1,Ca_EEG2-3,1.5mA,PreNeutral,15.0,wake,39.5,wake
2,Ca_EEG2-3,1.5mA,PreNeutral,15.0,rem,5.5,sleep
0,Ca_EEG2-3,1.5mA,PreNeutral,16.0,wake,67.83333333333333,wake
1,Ca_EEG2-3,1.5mA,PreNeutral,16.0,nrem,29.333333333333332,sleep
2,Ca_EEG2-3,1.5mA,PreNeutral,16.0,rem,2.833333333333333,sleep
0,Ca_EEG2-3,1.5mA,PreNeutral,17.0,wake,53.666666666666664,wake
1,Ca_EEG2-3,1.5mA,PreNeutral,17.0,nrem,41.66666666666667,sleep
2,Ca_EEG2-3,1.5mA,PreNeutral,17.0,rem,4.666666666666667,sleep
0,Ca_EEG2-3,1.5mA,PreNeutral,18.0,nrem,57.666666666666664,sleep
1,Ca_EEG2-3,1.5mA,PreNeutral,18.0,wake,37.5,wake
2,Ca_EEG2-3,1.5mA,PreNeutral,18.0,rem,4.833333333333333,sleep
0,Ca_EEG2-3,1.5mA,PreNeutral,19.0,wake,87.33333333333333,wake
1,Ca_EEG2-3,1.5mA,PreNeutral,19.0,nrem,12.666666666666668,sleep
2,Ca_EEG2-3,1.5mA,PreNeutral,19.0,rem,0.0,sleep
0,Ca_EEG2-3,1.5mA,PreNeutral,20.0,nrem,81.16666666666667,sleep
1,Ca_EEG2-3,1.5mA,PreNeutral,20.0,rem,10.5,sleep
2,Ca_EEG2-3,1.5mA,PreNeutral,20.0,wake,8.333333333333332,wake
0,Ca_EEG2-3,1.5mA,PreNeutral,21.0,nrem,63.83333333333333,sleep
1,Ca_EEG2-3,1.5mA,PreNeutral,21.0,wake,28.000000000000004,wake
2,Ca_EEG2-3,1.5mA,PreNeutral,21.0,rem,8.166666666666666,sleep
0,Ca_EEG2-3,1.5mA,PreNeutral,22.0,nrem,66.83333333333333,sleep
1,Ca_EEG2-3,1.5mA,PreNeutral,22.0,wake,26.166666666666664,wake
2,Ca_EEG2-3,1.5mA,PreNeutral,22.0,rem,7.000000000000001,sleep
0,Ca_EEG2-3,1.5mA,PreNeutral,23.0,wake,54.18604651162791,wake
1,Ca_EEG2-3,1.5mA,PreNeutral,23.0,nrem,40.69767441860465,sleep
2,Ca_EEG2-3,1.5mA,PreNeutral,23.0,rem,5.116279069767442,sleep
0,Ca_EEG2-3,1.5mA,PostNeutral,0.0,nrem,50.83333333333333,sleep
